m0,m12,A0,tanbeta,tanbetaR,VR,signmuR,Ys,Yv,neutralino_mass,sneutrino_mass,gluino_mass,Cha1_mass,Mzp_mass,stau_mass,selectron_mass,stop_mass,sbottom_mass,smuon_mass,h1_mass,BtoXsgamma,Bstomumu,BRBtotaunu,DD,relic_density
1971.1,2038.2,-2284.4,59.464,1.1002,18404,-1,0.61839,0.24428,909.928457,1421.46375,4308.79771,1696.1907,6625.61423,2009.58961,928.1205,4183.74551,3950.53078,1452.83895,122.57892,0.000313909408,3.90594254E-09,0.99998607,4.754E-12,0.127
1621,2401.6,-1777.1,52.417,1.0858,16444,-1,0.67623,0.2456,1074.93252,1649.26241,4975.01222,1991.57172,5940.98876,1964.71902,1076.73434,4555.69508,4403.00415,1672.26034,123.550662,0.000315307019,3.43161301E-09,0.998093872,4.754E-12,0.115
2239.1,1739.1,-3401.1,58.522,1.1136,12794,-1,0.72159,0.13928,775.918904,1601.99435,3748.45992,1454.95558,4611.23765,2265.40442,784.506988,3886.17958,3699.05571,1618.20038,124.079523,0.000311791981,4.73629027E-09,0.940495231,4.754E-12,0.101
2239.6,1736.6,-3404.1,58.517,1.1169,12783,-1,0.71789,0.13538,774.559383,1599.32742,3744.37278,1452.70884,4606.44249,2263.90385,786.726799,3884.17628,3694.94002,1615.59178,124.009317,0.000311747905,4.73726396E-09,0.996411118,4.753E-12,0.126
1969.6,2032.6,-2291.9,59.342,1.0925,18383,-1,0.62775,0.25822,907.560133,1440.29291,4297.55523,1692,6618.37315,2019.68106,919.111909,4171.6268,3951.37038,1469.17236,122.619515,0.000313952829,3.59524766E-09,0.997115719,4.753E-12,0.0956
1972.5,2032.2,-2288.9,59.434,1.0882,18388,1,0.61959,0.26042,907.451155,1462.85308,4297.26227,1691.80138,6618.46549,2033.82098,922.859329,4170.77436,3958.2192,1489.0578,122.845912,0.000314039769,4.19390764E-09,0.999985802,4.752E-12,0.118
1965.6,1989.4,-2283.5,60.201,1.1167,18378,-1,0.69294,0.22977,888.664502,1281.55969,4211.65511,1655.60104,6626.09296,1917.88628,912.877818,4117.92055,3835.92832,1328.3219,122.228935,0.000313255941,3.95334371E-09,0.997136158,4.75E-12,0.137
1970,2031,-2293.7,59.387,1.0949,18367,1,0.59682,0.25191,906.52007,1444.56377,4295.66767,1690.34283,6609.38613,2022.16288,924.378506,4170.62152,3949.89282,1473.20036,122.682643,0.000313977704,3.93684832E-09,0.951512843,4.75E-12,0.133
1616.2,2404.3,-1777.6,52.52,1.0919,16436,-1,0.69102,0.23491,1076.39756,1629.53876,4979.00674,1993.57981,5940.3319,1967.79211,1080.22598,4559.44636,4396.92806,1653.51336,123.524239,0.000315256963,3.47271608E-09,0.968274725,4.75E-12,0.122
1964.8,1992.7,-2282.5,60.289,1.1103,18383,1,0.69185,0.23836,890.351674,1307.49812,4217.82098,1658.6432,6627.07792,1933.10327,908.280072,4119.57385,3849.03254,1348.6472,122.360741,0.000313366955,3.7675467E-09,0.951707653,4.748E-12,0.104
1622.4,2408.2,-1770.7,52.912,1.0979,16434,-1,0.6814,0.22974,1078.07889,1618.19804,4987.38597,1996.66059,5938.88825,1977.83786,1079.01961,4569.69362,4400.34437,1643.221,123.445856,0.000315266024,3.59567052E-09,0.999990663,4.748E-12,0.0973
1620.5,2406.4,-1767.6,52.742,1.0913,16419,1,0.67324,0.22661,1077.14156,1642.05442,4984.49729,1995.09969,5931.36967,1969.72915,1077.73224,4564.7385,4404.3729,1664.67174,123.604943,0.000315313475,3.52231629E-09,0.998063712,4.748E-12,0.0955
1618.1,2401.8,-1768,52.701,1.0962,16430,-1,0.68742,0.23366,1075.21205,1616.53739,4974.59446,1991.36094,5937.97085,1972.07023,1081.94492,4557.78782,4389.80257,1641.41207,123.463954,0.000315239307,3.54470921E-09,0.998088007,4.747E-12,0.136
2080.8,1868.1,-2077.7,64.961,1.0485,17408,1,0.52903,0.42464,834.689619,1244.74102,3993.09902,1562.20417,6256.86538,2100.06679,859.509961,3968.74398,3845.87119,1541.70692,122.408503,0.00031453782,4.60751504E-09,0.99997998,4.744E-12,0.207
1966.1,2034.1,-2288.5,59.315,1.0907,18389,1,0.61911,0.2554,908.198525,1453.40051,4300.52324,1693.0885,6618.98042,2024.61393,927.043136,4171.63179,3954.69233,1480.55882,122.816733,0.000313999724,3.63252672E-09,0.997095709,4.744E-12,0.138
1966.8,2034.4,-2284,59.405,1.0897,18391,1,0.62026,0.25931,908.401559,1454.61944,4301.08717,1693.4583,6619.82558,2026.00175,923.49067,4171.93815,3956.65246,1481.57438,122.810944,0.000314022539,3.61045919E-09,0.99998588,4.744E-12,0.115
1974.1,2033,-2292,59.413,1.0879,18392,1,0.62651,0.25955,907.885514,1463.93321,4298.66078,1692.51258,6620.61087,2034.95364,925.240743,4172.59382,3959.36067,1489.92507,122.881362,0.000314029546,4.19178763E-09,0.999985842,4.743E-12,0.129
1966.3,2035.7,-2291.5,59.497,1.094,18388,1,0.62708,0.25118,909.029518,1436.99803,4303.30847,1694.3822,6619.73172,2015.96898,922.500722,4175.41664,3951.17577,1465.50928,122.752022,0.000313957704,3.67046075E-09,0.999985918,4.743E-12,0.102
1617.2,2403,-1767.2,52.637,1.0941,16426,-1,0.68904,0.23775,1075.77868,1621.84748,4976.80276,1992.45293,5936.61822,1969.93941,1081.04017,4558.60694,4393.44713,1646.39796,123.483889,0.000315252253,3.50639144E-09,0.968169661,4.742E-12,0.129
1620.2,2408,-1767.8,52.596,1.092,16419,1,0.67351,0.22314,1077.85478,1643.57013,4987.46717,1996.33463,5931.46557,1970.43473,1083.49383,4567.18944,4405.95251,1666.15716,123.612761,0.000315298945,3.52920279E-09,0.999990712,4.742E-12,0.125
1624.2,2409.8,-1771.7,52.792,1.0979,16430,-1,0.67771,0.22747,1078.71483,1623.56692,4990.76222,1997.92341,5937.00601,1979.43668,1083.93549,4572.84875,4404.08041,1648.37659,123.458798,0.000315264516,3.60256524E-09,0.99808159,4.742E-12,0.123
1969.3,2032.7,-2287.6,59.695,1.0976,18402,1,0.65631,0.24505,908.041086,1411.68516,4296.56775,1691.95806,6628.40045,2001.27268,924.634351,4174.02737,3937.35289,1442.03723,122.727957,0.000313840838,3.61930847E-09,0.951823027,4.742E-12,0.113
2237.2,1737.5,-3399.8,58.632,1.1199,12792,-1,0.72559,0.1343,775.043962,1587.93083,3745.70094,1453.45952,4610.72677,2256.27321,783.851403,3884.88986,3691.10702,1604.6194,123.979147,0.000311706096,4.73784747E-09,0.940583001,4.742E-12,0.101
1974.2,2042.6,-2254.1,58.798,1.0736,18419,-1,0.61734,0.29196,912.240441,1518.17899,4317.0882,1701.19019,6629.86194,2068.00538,921.02559,4179.72884,3997.07597,1541.31938,122.821642,0.000314273699,4.12494545E-09,0.999986143,4.742E-12,0.0975
1975.2,2041.3,-2254,58.609,1.0699,18415,-1,0.62161,0.29582,911.720796,1531.85166,4314.44009,1700.2831,6628.65794,2075.93264,923.624457,4176.64847,4000.26558,1553.91311,122.912997,0.000314297651,4.11391134E-09,0.952642945,4.741E-12,0.119
1967,1993.5,-2283.4,60.242,1.1117,18379,1,0.68797,0.23327,890.181473,1309.12165,4221.11719,1658.93708,6623.99287,1935.45673,911.729723,4123.63917,3851.623,1350.50694,122.375889,0.000313368317,3.82426148E-09,0.997099513,4.74E-12,0.125
1964.4,2034.6,-2285.3,59.467,1.0918,18386,1,0.61707,0.25808,908.438612,1444.68674,4301.44829,1693.52239,6617.8923,2019.45834,920.073075,4171.9878,3953.49786,1472.59955,122.745235,0.000314001594,3.67466403E-09,0.997082102,4.739E-12,0.0947
2229,1747.9,-3402.5,57.999,1.0991,12800,-1,0.70132,0.14728,779.347693,1634.77298,3766.30375,1461.88664,4610.47106,2279.89993,785.440656,3889.72774,3721.09423,1650.07853,124.276609,0.000312023741,4.70204712E-09,0.941072637,4.738E-12,0.0921
1959.7,2018.7,-2292.5,59.459,1.072,18395,1,0.70252,0.28368,902.927456,1473.10907,4265.81553,1681.93959,6632.40121,2027.96413,915.650316,4137.53763,3938.08341,1494.24734,123.288676,0.000313986712,4.20443109E-09,0.999985787,4.737E-12,0.105
1619.6,2399,-1776.6,52.789,1.0959,16442,-1,0.68433,0.23639,1073.88845,1614.16207,4969.59464,1989.1088,5941.81283,1972.40162,1077.24681,4554.26729,4386.65078,1639.13,123.449664,0.000315239286,3.5511255E-09,0.998077729,4.736E-12,0.116
1618.1,2401.9,-1767.5,52.727,1.0908,16423,1,0.67949,0.23202,1075.26274,1635.84574,4975.2999,1991.48294,5933.5271,1966.959,1076.80814,4556.63874,4395.89809,1658.61008,123.604248,0.00031529401,3.502868E-09,0.999990646,4.735E-12,0.103
1622.3,2405.5,-1766.5,52.784,1.0937,16418,1,0.67405,0.22732,1076.78369,1634.4903,4982.76828,1994.34894,5931.32848,1973.23047,1080.54582,4564.64956,4400.95165,1657.6698,123.57038,0.000315292809,3.55800049E-09,0.998066606,4.734E-12,0.113
1968.1,2031.3,-2291.5,59.444,1.09,18378,1,0.63039,0.25879,907.11751,1448.88209,4294.88037,1690.97294,6616.12219,2022.72644,922.623285,4168.20695,3950.60844,1475.97511,122.824493,0.000313977763,4.18784571E-09,0.997084947,4.733E-12,0.116
1967.7,2017.2,-2293.1,59.492,1.064,18389,1,0.70843,0.29497,902.485465,1503.37096,4263.18071,1681.27582,6631.10506,2048.95945,917.239748,4135.6803,3949.51127,1521.76424,123.53917,0.000314093326,4.21821157E-09,0.99998561,4.731E-12,0.119
1974.7,2041.8,-2251.8,58.856,1.0747,18413,-1,0.6159,0.29282,911.868791,1512.94976,4315.67255,1700.51498,6627.63696,2064.89036,920.661639,4179.26177,3994.82565,1536.51849,122.789694,0.000314259697,4.12438316E-09,0.952385027,4.731E-12,0.0969
2240.4,1739.4,-3401.1,58.492,1.1108,12792,-1,0.72095,0.14319,775.77316,1606.54357,3750.10531,1455.09193,4609.86305,2268.80383,782.882116,3887.52476,3703.12997,1622.64724,124.124936,0.000311827017,4.73048917E-09,0.940540041,4.731E-12,0.0928
1627.2,2391,-1766.5,53.18,1.0965,16399,-1,0.7152,0.25183,1071.24697,1594.54309,4952.08873,1983.29694,5931.17433,1973.80942,1073.3935,4543.16581,4370.86747,1620.52488,123.447643,0.000315208728,3.47400422E-09,0.999990585,4.73E-12,0.103
1619.1,2408.5,-1768.9,52.788,1.0942,16423,1,0.67717,0.22581,1078.20489,1632.17625,4988.10737,1996.80107,5933.60947,1971.83086,1078.95363,4568.08045,4403.45115,1655.45758,123.568913,0.00031529173,3.56191861E-09,0.999990659,4.728E-12,0.096
1618.8,2401,-1778.6,52.369,1.0869,16442,-1,0.67437,0.24853,1074.67136,1643.82952,4973.79782,1991.04971,5940.17651,1963.61659,1077.6279,4554.32574,4400.36608,1667.16022,123.526828,0.000315292145,3.44646377E-09,0.998102838,4.727E-12,0.125
1969.5,2028.5,-2296.9,59.288,1.0864,18361,1,0.60225,0.26633,905.584958,1470.47148,4290.57124,1688.73136,6606.9517,2036.53974,920.662174,4163.16717,3957.00969,1496.29712,122.832174,0.000314058949,3.60861302E-09,0.997069761,4.727E-12,0.12
1973.5,2029.5,-2292,59.482,1.0955,18387,-1,0.6401,0.25716,906.319248,1422.17387,4291.43844,1689.48635,6621.34558,2009.85691,920.375716,4170.27768,3941.94801,1452.57747,122.580627,0.00031387105,3.60040839E-09,0.952214938,4.727E-12,0.106
1620,2399.3,-1775.5,52.847,1.0956,16439,-1,0.6875,0.23941,1074.027,1612.92939,4970.32114,1989.41069,5940.95565,1972.67501,1075.4142,4554.96142,4387.45002,1637.9781,123.449049,0.000315243503,3.53579862E-09,0.999990682,4.727E-12,0.103
2238.4,1740,-3394.5,58.34,1.1078,12788,-1,0.71655,0.14714,776.118637,1613.39382,3750.84636,1455.61584,4608.13775,2270.76574,788.719617,3886.02706,3705.57915,1629.33797,124.164799,0.000311859545,4.70909634E-09,0.99998274,4.726E-12,0.134
1973.1,2034.1,-2297.8,59.475,1.093,18389,1,0.61971,0.25399,908.261568,1445.71134,4300.99083,1693.19349,6619.20257,2024.3036,924.028666,4175.86044,3954.5428,1473.67584,122.767218,0.000313973518,3.66979527E-09,0.99708664,4.725E-12,0.116
1966.3,1993.5,-2280.5,60.375,1.1144,18381,1,0.68991,0.2353,890.492536,1291.21114,4220.18962,1659.07861,6625.92961,1924.79706,907.629612,4123.67178,3846.11329,1335.4128,122.273822,0.000313326533,3.92862638E-09,0.997105186,4.723E-12,0.0963
1974.8,2030.2,-2291.3,59.521,1.0884,18389,1,0.63681,0.26258,906.788326,1453.95171,4292.93977,1690.32301,6620.71051,2028.62528,923.09571,4169.06564,3952.96478,1480.43531,122.861294,0.00031398628,4.19137742E-09,0.999985851,4.722E-12,0.122
2236.3,1736.4,-3398.7,58.644,1.1239,12787,-1,0.71976,0.13516,774.533519,1581.79273,3743.57648,1452.51612,4608.3342,2251.83238,784.896452,3883.43938,3687.44575,1598.77767,123.867863,0.000311663203,4.72572491E-09,0.999982717,4.722E-12,0.111
2227.8,1747.5,-3402.4,57.881,1.0983,12797,-1,0.7024,0.14773,779.264497,1636.10133,3765.06702,1461.58157,4609.68674,2279.15039,791.441516,3888.03737,3719.92984,1651.41007,124.31727,0.000312000018,4.6820535E-09,0.996472672,4.721E-12,0.137
1616,2402.9,-1777.1,52.581,1.0947,16435,-1,0.69239,0.23479,1075.53257,1619.22023,4977.10965,1992.203,5939.8711,1969.82398,1081.4007,4558.93282,4392.39457,1643.83551,123.494261,0.00031523365,3.50661002E-09,0.999990809,4.721E-12,0.133
1969.7,2030.1,-2292,59.384,1.0918,18355,1,0.60123,0.26067,906.249067,1451.15166,4293.73073,1689.83471,6605.21072,2025.29087,922.355338,4167.78794,3952.18584,1478.95554,122.725559,0.00031400162,3.75237796E-09,0.997082646,4.721E-12,0.122
1965.1,2036.3,-2283.9,59.286,1.0946,18391,-1,0.62243,0.25829,909.16377,1432.90326,4304.52666,1694.8771,6621.02389,2012.42525,923.817629,4175.72635,3952.52691,1462.79431,122.599129,0.000313942586,3.67316371E-09,0.997140349,4.721E-12,0.112
1963.9,2017.9,-2296.4,59.396,1.0584,18389,1,0.71512,0.30264,903.245036,1519.50467,4262.97494,1682.28993,6633.07366,2055.30066,920.732568,4131.64845,3954.21884,1536.32937,123.736956,0.000314148672,4.21689828E-09,0.950537321,4.72E-12,0.136
2234.2,1739.8,-3397,58.623,1.122,12780,-1,0.73094,0.13508,776.438045,1580.86891,3748.73151,1455.52894,4607.84145,2250.165,786.393343,3885.90538,3689.43087,1597.89044,123.970567,0.00031167219,4.71905844E-09,0.996444097,4.72E-12,0.108
1608,2391.3,-1784.8,52.199,1.0885,16416,-1,0.66939,0.24797,1069.99446,1630.64601,4955.2289,1982.66022,5930.0418,1953.70706,1075.39946,4536.69799,4381.15717,1654.37974,123.486989,0.00031524858,3.48206283E-09,0.999990876,4.716E-12,0.146
1978.9,2030.8,-2291.1,59.742,1.1012,18395,-1,0.66413,0.24894,907.249472,1393.56054,4293.26214,1690.59273,6627.73039,1995.4344,922.910203,4177.04813,3933.56085,1426.80145,122.531728,0.000313765227,3.61090598E-09,0.952393494,4.716E-12,0.107
1971.4,2035.3,-2297.1,59.39,1.0951,18392,-1,0.61591,0.25751,908.678164,1434.55458,4303.31058,1694.14872,6620.67902,2017.64088,919.549437,4177.48769,3954.25293,1464.38372,122.582738,0.000313947071,3.7122272E-09,0.997120489,4.714E-12,0.0915
1620,2398.4,-1776.6,52.83,1.0994,16438,-1,0.68508,0.23511,1073.69565,1603.27533,4968.31533,1988.54122,5940.76454,1974.00988,1080.52586,4554.42268,4381.94738,1629.00044,123.41949,0.000315210463,3.62228975E-09,0.999990722,4.713E-12,0.135
1617.2,2401.4,-1777.6,52.507,1.0892,16433,1,0.68389,0.23179,1075.11329,1640.13017,4973.98526,1991.12026,5937.51157,1965.16555,1080.71101,4554.9343,4395.55392,1662.47702,123.651178,0.000315274515,3.47040203E-09,0.9980882,4.713E-12,0.131
1970.5,2027.6,-2295.5,59.361,1.0884,18365,1,0.59946,0.26666,905.144125,1461.39604,4289.04968,1687.94705,6608.31413,2031.56271,919.552801,4163.19352,3953.69912,1488.11464,122.76891,0.000314032076,3.66621875E-09,0.997071779,4.713E-12,0.115
1982.2,2028.7,-2286.6,59.938,1.1029,18400,1,0.66258,0.24276,906.397276,1390.30396,4289.49825,1688.77056,6628.84574,1994.34106,927.081128,4176.40808,3928.46348,1423.26748,122.634047,0.000313748894,3.67927652E-09,0.951863993,4.712E-12,0.133
2239.2,1738.6,-3396.4,58.37,1.109,12789,-1,0.71178,0.14979,775.453483,1611.19425,3748.38344,1454.47366,4607.93776,2269.86156,786.345556,3884.74117,3704.18126,1627.22662,124.092975,0.000311842746,4.70574311E-09,0.99643514,4.71E-12,0.121
1969,2033.4,-2288.6,59.714,1.1005,18398,1,0.65147,0.24498,908.291064,1400.35092,4298.10871,1692.43784,6626.63027,1994.29092,925.213581,4176.06767,3935.1107,1432.24003,122.657839,0.000313807895,3.70176196E-09,0.999986048,4.71E-12,0.114
1626.1,2386.3,-1764.3,53.29,1.099,16400,-1,0.71779,0.25439,1069.05619,1580.28206,4943.32087,1979.30968,5931.86899,1964.32259,1072.0442,4536.80183,4360.46944,1607.1274,123.403937,0.000315180681,3.50196457E-09,0.999990563,4.71E-12,0.107
1623,2387.9,-1766.4,53.206,1.1,16397,-1,0.70772,0.25119,1069.62535,1581.63545,4946.60439,1980.44416,5929.39809,1964.13183,1072.7865,4538.48595,4362.36557,1608.49796,123.38352,0.000315183921,3.54645902E-09,0.99805532,4.709E-12,0.109
1623.9,2386,-1766.1,53.164,1.1002,16397,-1,0.7149,0.25159,1068.99918,1578.58132,4942.24089,1978.99186,5930.66672,1961.5087,1076.02042,4535.44606,4357.92515,1605.57095,123.396106,0.000315163389,3.52638722E-09,0.967670357,4.708E-12,0.131
1967.8,2028.9,-2293.5,59.202,1.0917,18359,-1,0.60427,0.26554,905.649508,1446.05167,4291.19207,1688.88571,6607.37683,2021.27357,919.538357,4164.97357,3950.17587,1474.81598,122.599409,0.00031396959,3.68633001E-09,0.999986081,4.708E-12,0.112
1970.6,2032.3,-2287.5,59.366,1.0929,18386,-1,0.62357,0.26456,907.43781,1435.87876,4297.20396,1691.82799,6619.15987,2016.85217,918.9563,4171.77324,3951.39343,1465.32339,122.582394,0.00031394589,3.61951017E-09,0.952240348,4.708E-12,0.0961
2238.9,1741.8,-3396.1,58.473,1.1177,12776,-1,0.72501,0.13816,777.059757,1596.6102,3753.93641,1457.0806,4605.08467,2261.17237,793.825114,3890.8949,3699.82904,1613.13971,124.044676,0.000311755448,4.70444696E-09,0.996455576,4.707E-12,0.166
1968.2,2034.2,-2292.7,59.431,1.0973,18385,-1,0.63013,0.25527,908.308353,1418.73795,4300.46882,1693.16575,6619.77603,2005.73014,921.34331,4175.31559,3945.69718,1449.8226,122.562181,0.000313882256,3.69354903E-09,0.999986145,4.707E-12,0.1
2230.5,1748.7,-3401.1,57.932,1.0984,12800,-1,0.70448,0.14835,779.569519,1636.40434,3768.43741,1462.47066,4610.47924,2280.97786,790.808881,3892.07225,3723.3865,1651.77713,124.327625,0.000312019489,4.68308448E-09,0.996470393,4.706E-12,0.129
1970.7,2030.3,-2297.1,59.241,1.0854,18359,1,0.59622,0.26993,906.364207,1476.71568,4294.29803,1690.28612,6605.76994,2040.85094,921.607517,4165.85003,3962.66174,1502.29246,122.837722,0.000314087393,3.61072532E-09,0.997075377,4.706E-12,0.123
1960.8,2021,-2293.4,59.445,1.0722,18388,1,0.70772,0.2845,903.925477,1471.88094,4270.51713,1683.82976,6630.64772,2027.45755,917.97701,4141.84953,3941.18475,1493.08531,123.302048,0.000313978992,4.19624057E-09,0.997079043,4.706E-12,0.113
1621.6,2409.2,-1769.6,52.793,1.0952,16434,1,0.67867,0.22812,1078.60786,1629.19577,4989.42853,1997.45147,5937.89898,1975.09889,1081.94278,4570.24235,4403.91232,1652.76921,123.557734,0.000315279493,3.57287586E-09,0.999990688,4.706E-12,0.112
1973.5,2030.8,-2292.3,59.575,1.0908,18385,1,0.63829,0.26125,907.073253,1442.31702,4293.94727,1690.74867,6619.65247,2021.17025,922.009015,4170.30469,3949.6471,1469.88535,122.805267,0.000313950613,4.18783779E-09,0.997085475,4.706E-12,0.112
1963,2018.3,-2293.7,59.391,1.0703,18396,1,0.70071,0.28829,902.735308,1481.31846,4265.48654,1681.73344,6632.28109,2033.48103,919.886876,4137.87928,3941.86178,1501.91216,123.340151,0.000314002832,4.19469806E-09,0.997072598,4.705E-12,0.134
1970.7,2036.4,-2299,59.422,1.0937,18393,1,0.61108,0.25534,909.212845,1444.41218,4305.5103,1695.02406,6620.01243,2022.56381,924.010201,4178.30818,3957.25329,1472.80531,122.729242,0.000313981265,3.7467314E-09,0.999985958,4.704E-12,0.112
1980.6,2031.5,-2288.3,59.968,1.102,18400,1,0.65838,0.24587,907.617865,1393.81632,4295.00945,1691.12157,6628.28416,1996.58382,922.725522,4179.37394,3934.13815,1426.38716,122.621357,0.000313785646,3.68338094E-09,0.999985949,4.704E-12,0.102
1620.3,2404,-1766.6,52.762,1.0967,16421,1,0.67653,0.22968,1076.18217,1621.75844,4979.58508,1993.0561,5932.99182,1973.95116,1083.62291,4562.43351,4394.3584,1645.78047,123.52461,0.000315256329,3.61568486E-09,0.999990706,4.703E-12,0.136
1966.2,2018.8,-2297.4,59.441,1.0586,18382,1,0.71288,0.30442,903.60479,1519.89609,4265.15371,1683.07158,6630.04375,2056.88704,919.960552,4134.24621,3957.05743,1536.87152,123.718175,0.000314158504,4.2164138E-09,0.999985582,4.703E-12,0.13
1623.7,2409.7,-1773.8,52.648,1.0917,16429,1,0.68043,0.22955,1078.88826,1641.87155,4990.35394,1998.01631,5936.02441,1973.99943,1083.8662,4570.56442,4408.70644,1664.58343,123.624335,0.000315292568,3.50236343E-09,0.999990727,4.703E-12,0.124
1624.7,2385.4,-1765.1,53.201,1.0986,16398,-1,0.71362,0.25478,1068.44534,1582.29811,4942.15096,1978.44128,5930.20985,1964.62184,1072.82259,4535.29928,4360.1202,1609.01537,123.402899,0.000315180297,3.50688782E-09,0.998056002,4.703E-12,0.117
1965.5,2017.4,-2293.2,59.452,1.0693,18394,1,0.70205,0.28947,902.07963,1484.95761,4264.83908,1680.92263,6631.04716,2037.14316,917.985988,4138.23212,3943.75028,1505.17251,123.368223,0.000314020733,4.20189867E-09,0.951119184,4.701E-12,0.126
2239,1740.3,-3391.8,58.679,1.1251,12783,-1,0.72103,0.13754,776.278427,1581.93777,3751.5037,1455.76211,4607.04185,2253.13435,788.438069,3890.66858,3693.64986,1599.07934,123.856029,0.000311698787,4.71309702E-09,0.941038794,4.7E-12,0.124
1619.7,2401,-1777.4,52.709,1.0957,16438,-1,0.68697,0.24222,1074.87456,1613.67364,4973.35746,1990.86612,5940.72898,1972.72594,1079.70155,4557.21097,4389.72901,1638.78328,123.453235,0.000315233013,3.53629437E-09,0.968161177,4.698E-12,0.128
1617.5,2402,-1766.9,52.884,1.0953,16426,1,0.67707,0.23656,1075.3301,1618.62039,4975.57922,1991.52443,5934.80534,1970.11825,1075.89072,4557.99282,4391.55089,1642.69167,123.513837,0.000315269961,3.59403479E-09,0.967715359,4.698E-12,0.0965
1967.5,2033.3,-2289.2,59.215,1.0968,18386,-1,0.66575,0.25187,908.339788,1412.37142,4297.02233,1692.54068,6624.57398,1998.22111,936.198243,4173.28562,3938.17318,1443.69601,122.658209,0.00031378978,3.54225979E-09,0.997196855,4.697E-12,0.203
2236.7,1741.2,-3393.4,58.354,1.1099,12793,-1,0.71236,0.14945,776.550246,1609.14485,3753.46797,1456.53705,4609.35144,2267.43712,787.19504,3887.29365,3705.96554,1625.27125,124.07713,0.000311850259,4.69710967E-09,0.941130769,4.697E-12,0.119
1974.5,2033.8,-2286.6,59.3,1.0928,18397,1,0.64299,0.2535,908.422834,1443.29314,4299.49228,1693.01488,6624.67297,2020.02793,940.36835,4175.87321,3950.69825,1471.25077,122.86339,0.000313908529,3.5682361E-09,0.952437132,4.696E-12,0.244
1614.7,2399.3,-1777.9,52.357,1.0885,16436,-1,0.68423,0.25331,1074.11956,1631.2543,4969.679,1989.69996,5939.42678,1962.01682,1078.18305,4550.36458,4393.08425,1655.17952,123.513955,0.000315260761,3.44897126E-09,0.998113439,4.696E-12,0.134
1626.1,2391,-1766.8,53.165,1.093,16402,1,0.71499,0.24853,1071.52441,1607.12107,4951.72419,1983.3502,5931.6212,1974.89474,1074.48126,4541.4607,4372.61208,1631.11104,123.5768,0.000315229454,3.45251534E-09,0.967382293,4.696E-12,0.106
2233.3,1744.4,-3393.6,58.249,1.1078,12791,-1,0.70727,0.15092,778.024834,1614.57404,3759.25477,1459.1823,4608.27413,2269.06858,787.155486,3888.87608,3710.93085,1630.54876,124.089542,0.000311899207,4.68843864E-09,0.941309251,4.695E-12,0.11
1980.5,2022,-2289.8,59.354,1.0866,18359,-1,0.69727,0.27337,903.975353,1430.16628,4274.45369,1684.31593,6619.46558,2013.99134,922.754182,4158.35064,3935.5993,1458.06156,122.788085,0.000313814998,4.13860663E-09,0.952915388,4.694E-12,0.139
1619,2406.7,-1774.2,52.699,1.0971,16421,-1,0.68728,0.23926,1077.50258,1614.56564,4984.08975,1995.52377,5934.8938,1974.18563,1082.28943,4565.79406,4397.00274,1639.7853,123.45384,0.000315238903,3.55667598E-09,0.998097898,4.694E-12,0.127
1971.4,2033.2,-2296.5,59.415,1.1003,18394,-1,0.61869,0.25015,907.704801,1414.2239,4299.22557,1692.15745,6621.96876,2004.19046,926.916257,4176.69166,3943.00353,1446.1821,122.555447,0.000313852661,3.89523512E-09,0.952495722,4.692E-12,0.136
1623.7,2399.1,-1776.4,52.996,1.0999,16410,-1,0.69311,0.24284,1074.36794,1597.98587,4969.04372,1989.4658,5932.0329,1975.11288,1078.07656,4556.22777,4382.55354,1624.15441,123.408431,0.00031521154,3.58772931E-09,0.999990682,4.692E-12,0.115
1620.9,2406.8,-1773,52.812,1.1006,16425,-1,0.68349,0.23529,1077.56434,1606.39806,4984.37712,1995.50449,5936.24514,1977.07009,1084.10434,4567.60356,4394.40577,1632.24387,123.420295,0.000315224681,3.65382989E-09,0.968160106,4.691E-12,0.134
1617.3,2401.6,-1767.1,52.722,1.0945,16427,1,0.68346,0.23593,1075.25587,1621.15924,4974.37592,1991.22224,5935.85391,1969.70294,1081.34706,4556.81009,4390.58921,1644.95327,123.548781,0.000315252905,3.5507467E-09,0.967999306,4.691E-12,0.132
1967,2035.9,-2283.5,59.326,1.0945,18391,-1,0.61915,0.26331,909.01056,1431.42554,4303.99226,1694.65576,6620.77171,2012.31262,922.01979,4175.93314,3953.42895,1461.54426,122.572354,0.000313944632,3.68680559E-09,0.997142282,4.691E-12,0.104
1621.1,2399.2,-1777.5,52.814,1.0913,16441,1,0.68552,0.23929,1074.25632,1627.59912,4969.87056,1989.49439,5940.8582,1970.02932,1075.48436,4553.58956,4390.89046,1650.78669,123.591115,0.000315270712,3.49465689E-09,0.999990644,4.691E-12,0.102
1617.3,2402.9,-1778.1,52.539,1.0898,16439,1,0.69292,0.23689,1076.26266,1634.15429,4975.51689,1992.6512,5941.4424,1966.77,1082.03875,4556.32704,4394.93457,1656.81588,123.647284,0.000315259642,3.46040991E-09,0.998094382,4.69E-12,0.133
1622.9,2400.8,-1775.4,53.159,1.1028,16413,-1,0.69047,0.23917,1075.00945,1590.06005,4972.70513,1990.68752,5932.86647,1971.9507,1075.51522,4559.79246,4382.5727,1616.81183,123.375633,0.000315210324,3.68114237E-09,0.967670812,4.69E-12,0.0922
