m0,m12,A0,tanbeta,tanbetaR,VR,signmuR,Ys,Yv,neutralino_mass,sneutrino_mass,gluino_mass,Cha1_mass,Mzp_mass,stau_mass,selectron_mass,stop_mass,sbottom_mass,smuon_mass,h1_mass,BtoXsgamma,Bstomumu,BRBtotaunu,DD,relic_density
1598.7,2633.7,-567.94,38.162,1.0352,18139,-1,0.60782,0.15367,1177.34866,2117.19924,5417.44593,2176.42558,6546.95071,1943.40683,1572.64066,4881.33522,4803.30086,1942.18182,124.65745,0.000315717907,3.30127592E-09,0.999030643,6.257E-12,17.9
2261,2326,-3478.4,13.82,1.0937,18886,-1,0.58154,0.018158,1040.24195,2416.70756,4876.61871,1934.36937,6797.67688,2459.94471,2410.58548,4722.19273,4510.94239,2459.78017,124.595486,0.000315603363,3.22585313E-09,0.990839059,3.285E-12,38.9
1459.6,2547.4,-286.49,24.623,1.0322,15632,1,0.5834,0.055235,1135.26726,1891.75286,5250.12856,2099.02765,5642.08102,1794.41529,1660.20184,4702.04881,4642.82152,1793.95354,123.477131,0.000316196027,3.23393063E-09,0.999996759,7.713E-12,18.1
2735,2851,-4127.3,11.599,1.1473,17149,1,0.55872,0.035465,1287.15625,2364.47161,5893.4983,2380.46546,6187.71059,3032.35992,2980.65728,5685.74126,5460.83309,3010.67031,125.411185,0.000315730423,3.22575379E-09,0.991099662,2.646E-12,53.8
2798.9,2421.5,-8183,17.685,1.1011,15767,-1,0.35705,0.33011,1093.44796,2532.51559,5092.75172,2038.10023,5672.14369,2714.9286,2530.21305,5119.61226,4962.95385,2690.04414,125.921372,0.000314432063,3.21739229E-09,0.99081658,6.547E-13,50
2758.4,1668.4,-740.32,36.607,1.1085,18797,1,0.64269,0.31857,742.090863,2296.74449,3651.91558,1393.0137,6761.69645,2514.39535,2288.5063,4121.1235,3830.96991,2513.63363,122.711625,0.000313332098,3.24986715E-09,0.985288598,4.174E-12,61.9
1638.9,1458.8,-1731.7,18.124,1.1132,13310,-1,0.6385,0.010765,639.139556,1617.97503,3174.53454,1202.27351,4778.02022,1662.07386,1615.44186,3171.37852,2986.99176,1661.91239,122.497942,0.000314630667,3.22801471E-09,0.999996899,7.856E-12,23.2
1945,1945,1053.4,32.732,1.0792,19555,1,0.69969,0.17218,860.907492,1874.29037,4125.6622,1601.45406,7046.69545,1991.90092,1862.23564,4024.7528,3791.01177,1991.62138,122.149232,0.000315310458,3.23377379E-09,0.999123228,1.121E-11,27.3
1580.9,2380.6,-3102.5,42.632,1.1431,13068,-1,0.66274,0.35119,1067.03474,1522.42451,4930.80263,1977.6641,4723.69235,1892.05221,1082.47233,4510.52895,4351.37761,1553.36766,123.864019,0.000314481985,3.36618831E-09,0.998858536,2.654E-12,0.392
2418.6,2351,3117.9,30.644,1.0752,17364,1,0.68378,0.19591,1048.09999,2466.65593,4924.5302,1937.75458,6270.61354,2610.86277,2369.98971,4811.06037,4636.14869,2474.06725,122.944101,0.000316137097,3.22430528E-09,0.999253365,1.126E-11,37.8
1403.8,1640.4,-2526.8,43.04,1.0757,12753,1,0.55111,0.25251,723.120324,1198.8358,3509.25657,1356.42594,4579.27455,1567.51777,927.214729,3322.50885,3207.25083,1296.65395,123.556879,0.000311438664,3.57076657E-09,0.99999177,4.721E-12,10
2979.7,2924.4,663.44,59.936,1.1877,13850,1,0.60918,0.074683,1319.6712,2687.20396,6041.79616,2428.58873,5013.83341,3270.42294,1719.48161,5895.30489,5712.61434,2695.45128,123.795833,0.00032004218,4.01054591E-09,0.999984244,1.117E-11,5.55
2801.6,2995.9,-1008,32.707,1.1761,15502,-1,0.57893,0.088522,1352.56349,2993.40912,6166.09104,2495.46372,5608.08161,3132.92937,2757.80873,5910.73371,5712.42424,3002.01154,124.416479,0.000315325014,3.23658244E-09,0.988321941,4.779E-12,50.7
2406.1,2775.7,2408.1,28.126,1.1498,16751,1,0.64718,0.26934,1246.64582,2532.00802,5722.71342,2297.5113,6061.70406,2650.12653,2507.33382,5418.54963,5194.66962,2564.00536,122.995542,0.000315980292,3.22536271E-09,0.999996815,6.961E-12,40
2947.9,2436.1,-1115.2,50.658,1.1288,15073,1,0.50179,0.45174,1099.82412,2417.55634,5126.44502,2043.69481,5443.73451,2916.66178,2154.64883,5206.92224,5044.35224,2444.33364,123.794858,0.000314632678,3.33112909E-09,0.979854761,2.28E-12,44.4
2801,2419.7,-1996,6.087,1.0801,18591,1,0.45379,0.04097,1083.07129,3036.11183,5096.69169,2011.99396,6694.87381,3024.97269,3010.31602,5108.34456,4953.80635,3024.91837,122.046446,0.00031651715,3.22597097E-09,0.999997479,9.155E-12,56
2841.6,2908.1,-5803.6,29.059,1.1387,16203,-1,0.71333,0.17147,1320.16983,2761.82752,5992.78817,2440.02192,5860.44795,3070.12293,2535.23384,5813.95522,5579.30676,2774.24152,126.601802,0.000314391288,3.24310596E-09,0.999996984,1.137E-12,49.7
1588.4,2155,-2190.8,22.021,1.0696,16609,1,0.56938,0.019726,956.88005,1879.04813,4510.92665,1780.7143,5976.56009,1878.47558,1714.88591,4172.11864,4036.40353,1877.88858,124.205016,0.000315272308,3.23474798E-09,0.999359784,4.497E-12,20.1
2145.5,2198.6,-5083.5,38.365,1.1563,18073,1,0.72507,0.22215,988.225587,1441.27276,4612.24091,1834.99419,6523.0887,2005.76184,1367.36826,4513.45246,4165.00776,1553.33569,125.482431,0.000312552995,3.30736326E-09,0.999131474,1.264E-12,21.7
2059.2,2110.1,-655.82,55.129,1.1281,14676,-1,0.60469,0.38944,942.557506,1678.33729,4449.06112,1754.43717,5295.8057,2123.29194,1373.26574,4309.7189,4129.39006,1711.68111,122.738742,0.000314743296,3.48333413E-09,0.965450813,5.066E-12,18.5
2834.8,2448.8,-2352.5,8.6503,1.0666,15835,-1,0.3827,0.014315,1096.28755,3148.31712,5155.3699,2038.28135,5710.12158,3029.97867,3001.21796,5154.32381,5059.15265,3029.87704,123.300667,0.000316284193,3.21944765E-09,0.999473482,7.138E-12,57.3
1323.8,2353.4,-1738.9,19.35,1.0575,16872,1,0.60425,0.42474,1024.96876,1738.8916,4871.15367,1946.41608,6088.58064,1684.60517,1571.10751,4372.28627,4262.65963,1684.20036,122.535552,0.00031615425,3.22442311E-09,0.999997088,5.475E-16,18.9
2230.2,2456.1,-4452.7,29.905,1.1028,14465,-1,0.4488,0.11547,1101.2926,2334.11877,5119.42817,2047.82825,5211.02016,2493.09049,1954.22116,4882.94697,4750.44849,2342.99367,125.057336,0.000314092064,3.25186346E-09,0.988330015,1.884E-12,31.3
2431.1,1491.7,-3767.3,47.704,1.1453,17602,-1,0.65316,0.16046,663.226443,1554.04727,3283.93168,1249.91474,6319.98547,2145.93936,1489.17601,3713.72991,3346.18391,1646.72659,123.925247,0.000308085974,3.52273022E-09,0.999992563,2.436E-12,31.2
2926.8,1151,-4483.7,29.05,1.1991,18592,1,0.56567,0.3324,511.828411,1995.88939,2646.08734,975.024426,6659.62977,2258.99934,1986.41107,3703.38921,3176.28401,2258.0626,123.390938,0.00031088604,3.2346165E-09,0.988440048,9.93E-13,92.9
1941.8,2714.4,-57.886,5.9216,1.0369,17306,-1,0.56219,0.092662,1213.07914,2472.69197,5592.12518,2240.43797,6246.62656,2246.2956,2237.90362,5119.21051,5045.41049,2246.26596,122.119476,0.000317048375,3.22589925E-09,0.999478229,1.392E-11,28.9
2652.6,1603.5,-2934.7,33.265,1.1793,13834,1,0.48113,0.19233,593.796059,2312.16886,3524.30782,1340.66628,4967.8819,2539.52404,2300.51656,3967.2541,3734.36173,2403.65829,123.602716,0.000311897438,3.26744528E-09,0.999995939,2.02E-16,305
1468.3,2619.5,520.77,37.539,1.049,15054,1,0.57637,0.036919,1168.02933,2078.40177,5386.1077,2155.47645,5438.46771,1827.39548,1525.9717,4817.7742,4746.39844,1826.40942,122.200576,0.00031619995,3.25291279E-09,0.983440984,9.415E-12,14.6
2602.8,2748.8,2861.3,59.458,1.1097,13611,-1,0.63813,0.30469,1233.21789,1591.09539,5681.35451,2278.11909,4926.58808,2874.33264,1308.25085,5453.37626,5316.07348,2291.90661,123.907657,0.000318184886,3.59059191E-09,0.99998796,8.168E-12,2.94
1769.6,1009.6,-4530.8,36.064,1.0756,17036,-1,0.39573,0.36573,442.890394,900.154271,2296.56704,845.187567,6060.9839,1375.85115,852.115579,2644.4902,2408.47438,1166.20512,123.160679,0.000302212194,3.35826849E-09,0.980934527,1.596E-12,14
1781,2542.9,1485.3,46.785,1.0328,19133,-1,0.4663,0.44671,1137.09861,1980.52216,5252.07969,2103.83003,6902.56464,2074.38875,1489.34779,4802.94104,4727.85155,2001.65049,122.31792,0.000315942439,3.26951747E-09,0.998707316,5.997E-12,17.7
1227.1,1318.2,-2762.3,15.457,1.0394,13281,-1,0.71369,0.14222,575.720285,1300.07965,2868.05265,1085.3355,4763.72808,1341.48482,1277.26914,2753.70293,2643.96634,1328.18762,124.76028,0.000313875378,3.23024267E-09,0.999996998,5.431E-12,12.7
2926.9,812.08,-6302,31.716,1.0898,17598,-1,0.55761,0.30028,361.243845,2053.85088,1953.59039,697.58126,6269.49614,2446.49981,2036.60264,3347.92595,3024.39732,2358.28205,124.060561,0.000304833405,3.25795924E-09,0.999996288,5.93E-13,59.4
1664.8,1489.5,-3179.5,14.463,1.1249,14698,1,0.64274,0.34508,656.882341,1414.64602,3233.74562,1234.96236,5277.41178,1459.9275,1410.23476,3241.8059,2994.66667,1459.75342,123.20187,0.0003149927,3.22342776E-09,0.999997221,3.416E-12,23.1
2280.9,1643.8,-1091.2,59.421,1.0505,18748,-1,0.52698,0.3135,728.798095,1709.59674,3576.00651,1369.43989,6725.4972,2258.87115,1195.33112,3772.37655,3626.60816,1720.45895,122.548726,0.000313775237,4.13934439E-09,0.996362064,7.838E-12,13
2374.6,2031.8,-630.34,41.102,1.1671,17884,-1,0.69937,0.050275,905.587789,2013.8789,4319.06304,1685.89372,6453.94193,2274.99432,2005.09498,4387.04956,4043.68526,2209.8809,122.983743,0.000313968267,3.30138148E-09,0.999994867,6.758E-12,38
1276.8,2857.3,-3503.1,6.9501,1.1529,12571,-1,0.56645,0.33002,1161.91783,1974.70257,5826.20558,2365.16719,4548.28798,1790.58542,1764.28387,5142.92729,5012.53358,1790.49258,122.102221,0.000316519341,3.21698736E-09,0.999477535,1.011E-15,145
2816.4,2643.1,3742.7,12.877,1.1737,13295,-1,0.57125,0.16087,1181.89039,2266.8332,5507.72816,2180.1083,4806.52832,3067.21189,3019.01728,5417.26001,5242.58054,3042.89407,122.493319,0.000316685718,3.21664912E-09,0.990908151,1.47E-11,53.9
2366.7,1846.3,-2383.9,39.504,1.1083,17540,-1,0.61387,0.021235,821.010869,2085.17924,3969.17119,1536.88026,6305.93469,2366.90113,2006.29252,4113.76274,3872.98671,2110.22761,123.765847,0.00031251834,3.3355331E-09,0.999994785,4.553E-12,37.4
2831.1,2855.9,-6597.7,30.654,1.1756,14702,-1,0.52895,0.12562,1293.28955,2714.86777,5902.18035,2396.02833,5303.26783,3101.21297,2313.31467,5742.22688,5531.98164,2724.80097,126.303428,0.000314028918,3.24583497E-09,0.989220461,9.578E-13,45.5
837.51,2322.1,1094.5,34.794,1.0313,14122,-1,0.68257,0.058112,1027.56023,1638.80433,4790.58036,1897.83259,5103.3782,1265.46116,1070.74814,4186.60739,4138.10487,1264.82036,122.385324,0.000316740633,3.24571814E-09,0.998963861,1.334E-11,2.55
2547.1,2877.6,3429.4,35.392,1.1523,15519,-1,0.7201,0.1699,1293.45377,2648.85934,5915.12334,2376.34556,5625.15422,2863.10564,2453.42392,5619.05165,5404.17537,2659.67746,123.450313,0.000316093975,3.23168826E-09,0.987006853,9.623E-12,39.6
2157.1,2855.2,-1305.7,26.081,1.101,15673,1,0.532,0.46598,1252.95551,2407.31704,5861.30344,2380.09317,5670.40254,2496.69521,2276.70033,5415.3904,5284.39587,2429.56465,124.149717,0.00031564779,3.21981436E-09,0.999374847,6.358E-16,151
1813.5,2096.1,-2754.6,14.504,1.0903,17259,1,0.71584,0.1123,933.834402,1942.53844,4404.97423,1736.79949,6224.08592,1981.62062,1937.47498,4182.7915,3974.62169,1981.46951,124.426827,0.000315739502,3.2256271E-09,0.999440817,4.053E-12,26.2
2312.5,2955,-3198.7,21.29,1.1034,13785,-1,0.66005,0.18156,1333.66349,2732.36895,6056.43553,2463.51412,4987.16851,2649.41115,2437.57303,5624.22702,5496.30253,2648.67214,125.590972,0.00031543624,3.22252003E-09,0.999997205,2.629E-12,38.5
2273.4,1316.9,-2799.4,16.167,1.1112,14337,1,0.70207,0.36958,582.629683,1939.24961,2937.78493,1100.80436,5154.6034,1986.83979,1935.32046,3356.01085,3108.54481,1986.65864,123.097258,0.000314422185,3.22199992E-09,0.990236222,3.097E-12,49.9
2320.6,1444.7,-4075.1,5.6325,1.1426,14924,1,0.46071,0.062652,636.856586,1593.96829,3196.86946,1201.79976,5338.30944,2215.94297,2207.56658,3558.63191,3309.45737,2215.91339,122.114027,0.000316137092,3.22561412E-09,0.999997473,6.395E-12,45.9
2033.5,2708.3,-1833.1,20.375,1.0547,17959,1,0.5618,0.25426,1215.97102,2238.3286,5583.09962,2249.1134,6481.47986,2348.95444,2209.61379,5153.41289,5042.36465,2348.46622,124.913447,0.000315784578,3.22651659E-09,0.990168268,3.785E-12,30.7
1370.9,1333.6,-3219.1,31.849,1.0971,14260,-1,0.69741,0.10784,584.442243,1064.3199,2905.20834,1101.27909,5115.18402,1304.04552,1028.78262,2868.15712,2647.70082,1186.58907,123.918695,0.00030784946,3.29061834E-09,0.999994994,3.56E-12,12.5
2239.3,2827.6,-6484,14.24,1.1482,14991,1,0.66487,0.48089,1286.26671,1937.54505,5806.62818,2372.43428,5425.05389,2301.56197,2208.19601,5423.38381,5210.31957,2301.23767,125.456557,0.000315560832,3.22227945E-09,0.999997402,1.173E-12,35.9
2193.2,2816.7,-4872.3,26.036,1.1053,16153,-1,0.39093,0.44978,1274.26096,2197.94957,5794.20605,2357.11637,5838.05979,2424.29673,2067.51053,5385.52785,5242.73376,2227.75468,125.159404,0.000315128357,3.22109322E-09,0.999997034,1.285E-12,59.7
1333.2,2603.9,-2613.5,17.647,1.1455,13803,-1,0.72164,0.063304,665.002231,1867.4739,5342.78835,2151.48544,4997.19603,1794.47594,1668.20518,4770.407,4606.52054,1794.0304,123.486903,0.00031584172,3.22766005E-09,0.9994272,5.667E-16,26.9
1736.2,2039.4,-4039.5,34.386,1.1978,12734,1,0.64138,0.14969,908.649002,1507.85139,4291.97892,1693.04199,4586.3541,1842.43628,1350.52997,4079.82065,3851.89017,1542.45252,125.103105,0.000312700029,3.31000215E-09,0.999995803,2.022E-12,17.9
2217.9,2211,-2927.3,26.312,1.0552,17179,-1,0.52049,0.29737,988.310672,2274.60022,4656.45592,1841.8845,6183.08742,2412.72795,2145.86082,4517.77499,4400.52914,2287.28997,124.07246,0.000314685692,3.23753551E-09,0.999335568,2.803E-12,34.3
1853.3,1832.7,-891.1,41.275,1.1058,15998,-1,0.69259,0.3114,813.336439,1626.49568,3903.5374,1518.19151,5767.45108,1848.40856,1591.99562,3817.18045,3603.92661,1715.0256,122.657988,0.000313592752,3.29005165E-09,0.979552198,5.847E-12,23.1
2883.1,2406.9,-5176.4,41.781,1.1816,17472,1,0.64812,0.30948,1089.5747,2091.79255,5059.67593,2023.89089,6304.04905,2695.46482,1992.05431,5172.05303,4843.82467,2148.66745,125.498124,0.000313376268,3.30622753E-09,0.985443603,1.068E-12,41.1
2104.1,2466.4,-2292.6,37.16,1.1781,14264,-1,0.61101,0.092957,1105.02888,2135.41221,5128.22871,2049.28826,5150.46932,2378.61965,1912.94437,4852.18768,4647.57166,2151.94801,124.277444,0.000314552726,3.29367805E-09,0.999119199,3.603E-12,30.2
2765,1745.7,-3490.2,46.826,1.0915,15077,-1,0.58109,0.37825,781.862543,2056.88225,3801.64117,1469.14905,5422.72206,2587.16852,1842.64084,4204.80093,4028.41193,2081.97962,123.734633,0.000311963445,3.37916439E-09,0.99999382,1.891E-12,41.6
2883.4,1962.2,-8231.7,27.63,1.1204,14086,-1,0.50273,0.49035,887.793798,1913.30552,4224.30439,1665.00255,5066.49046,2397.3905,1909.0952,4564.05538,4361.29954,2241.43539,123.866051,0.000313397545,3.23053186E-09,0.999996973,5.294E-13,46.9
1838.1,1967.2,-5266.8,25.507,1.0664,19310,1,0.71894,0.10224,877.760881,1661.71567,4155.43296,1637.23545,6945.6356,1900.90929,1598.58875,4017.92643,3778.38644,1700.61369,126.884671,0.00031257794,3.2529122E-09,0.999342181,1.374E-12,22
1574.1,2366.9,-3132.2,43.895,1.1747,13053,1,0.65203,0.34141,987.823979,1435.09266,4905.09094,1965.40265,4717.60479,1837.21596,1040.87216,4494.26569,4308.62253,1471.70467,123.839827,0.000314351667,3.4007742E-09,0.99880495,2.224E-15,2.24
1986.9,1707.3,-3218.6,34.888,1.1062,15085,1,0.46087,0.064262,755.476168,1804.02756,3678.88355,1418.37951,5411.24845,2053.92993,1662.0113,3708.91067,3528.00653,1820.89089,124.315105,0.000311484312,3.32815498E-09,0.999016676,3.329E-12,26.2
2296.9,1307.1,-6317.4,35.07,1.1413,17048,1,0.62722,0.26886,580.715703,1112.46783,2911.01631,1099.35142,6091.38813,1784.38495,1089.92638,3406.4565,2996.95513,1525.0376,125.863899,0.000305412808,3.31491031E-09,0.999145229,7.643E-13,22
2892.5,1561.4,-1556.2,18.37,1.168,16809,-1,0.60683,0.019956,691.267294,2650.39706,3457.87787,1301.10831,6038.99226,2706.67429,2648.71067,4091.64651,3761.01336,2706.47084,122.671242,0.000314636551,3.22351177E-09,0.990132611,7.631E-12,76.5
2962.2,2190.3,-3073.1,55.712,1.1452,15122,1,0.57564,0.02583,984.473367,2201.00823,4664.54732,1835.63468,5449.67867,3051.06817,1651.8679,4909.36675,4697.98791,2394.67085,124.781355,0.000314959154,3.90525548E-09,0.999988204,4.283E-12,7.96
1752.1,1500.2,-4676.2,33.997,1.0758,19089,1,0.60771,0.26301,663.450936,1092.24255,3256.13806,1248.11537,6830.3131,1512.03282,1040.07475,3314.80585,3036.9606,1286.46371,125.306969,0.000308870437,3.32768831E-09,0.999995541,1.541E-12,15.4
2327.9,2791.5,3397.8,28.02,1.0473,18805,1,0.61073,0.067924,1249.27152,2590.57135,5751.57489,2284.45049,6792.23739,2625.81093,2369.07103,5388.92595,5268.58545,2624.92976,123.312109,0.000316443698,3.22372602E-09,0.999317916,1.372E-11,34.4
2865.5,1367.9,-3585,47.369,1.1135,16619,1,0.50706,0.16535,607.836912,1668.72021,3074.20047,1151.3272,5952.6835,2695.73724,1971.35793,3837.33255,3587.63558,2191.79569,124.02675,0.000308203616,3.4901385E-09,0.998384927,2.949E-12,55.3
2796.1,1398.6,-7469.5,31.888,1.197,15518,-1,0.49086,0.50159,629.508738,1344.10848,3128.78186,1192.65749,5562.29139,1993.03922,1332.55087,3848.00753,3483.20562,1990.94243,124.095915,0.000311385335,3.23769365E-09,0.999292295,4.807E-13,45
2014.7,2313.4,-2265.5,36.919,1.0533,16806,1,0.52513,0.50969,1040.07298,1419.79331,4831.8785,1932.09641,6061.44001,2181.07996,1790.29149,4565.11193,4457.32001,1983.30698,123.943218,0.000314872044,3.26873169E-09,0.985290164,2.508E-12,25.5
2836.4,2421.6,725.23,49.916,1.0684,15811,1,0.42906,0.43076,1087.95642,2513.60208,5092.35767,2021.42226,5709.16856,2933.19857,2147.33897,5113.09665,5011.5369,2531.17143,122.217128,0.00031509645,3.31754583E-09,0.979095178,3.634E-12,41.3
2565,2768.9,-3190.6,13.13,1.0952,18892,1,0.56984,0.36721,1250.9513,2693.72078,5727.18302,2314.10141,6820.02954,2739.10177,2698.17566,5479.32389,5289.18232,2738.95995,124.779786,0.000315860228,3.22352222E-09,0.999997407,2.468E-12,47.2
1659,787.69,-3754.5,24.562,1.0978,18102,1,0.63231,0.25493,342.167214,925.820862,1840.75744,656.668551,6438.3031,1096.84391,885.778553,2329.00499,1878.38456,1096.14828,123.329822,0.000302165436,3.25412547E-09,0.986872481,2.232E-12,20.9
2959.3,2646.6,-799.05,6.8805,1.1346,16497,1,0.55177,0.40608,1193.6234,2988.73168,5526.01318,2210.15868,5959.38728,3003.1592,2995.09576,5498.36694,5305.87892,3003.13075,122.184744,0.000316361845,3.2226946E-09,0.999997478,5.357E-12,62
2323.2,2527.5,2698.8,46.406,1.1269,15703,-1,0.714,0.097577,1129.20563,2258.63048,5247.45207,2080.03882,5682.13949,2587.10752,1925.95926,5023.7104,4820.64194,2269.48588,123.103186,0.000316439302,3.30224976E-09,0.97814113,1.297E-11,19.4
2168,1438.2,-1680.1,48.988,1.1582,16197,-1,0.67284,0.10976,634.879804,1528.31718,3164.91469,1195.55584,5821.65344,1934.87211,1505.00883,3471.20338,3128.6556,1696.56293,122.378612,0.000309549362,3.4742976E-09,0.999990768,6.572E-12,30.1
2701.7,1659.9,-3804.1,31.721,1.091,14879,-1,0.70378,0.16605,739.823814,2198.30764,3630.31945,1391.00634,5354.67289,2628.4516,2357.64997,4062.37985,3847.50249,2427.67332,125.439845,0.000311726693,3.26594486E-09,0.999218375,2.43E-12,56.7
2456.8,1770.4,-4150.9,56.795,1.1506,13338,-1,0.60644,-0.034437,790.273449,1727.41155,3826.29548,1483.89768,4795.05676,2467.71716,820.323873,4064.01556,3850.31879,1740.85271,123.886719,0.000311029668,4.47889682E-09,0.949082419,3.483E-12,0.434
1580.7,2955.7,2022.9,20.21,1.1167,12597,1,0.64314,0.48484,1330.63358,2186.81657,6012.34988,2444.28796,4569.98772,2018.91282,1926.46311,5352.13306,5247.64382,2018.59048,123.093682,0.000316440513,3.21279531E-09,0.999997163,5.35E-12,22.9
2738.8,1561.9,-3501.3,45.928,1.0636,16051,-1,0.63109,0.094696,694.993265,1499.77054,3443.33044,1309.93651,5762.63381,2718.15281,1902.33941,3961.24396,3782.31352,2266.10705,125.220732,0.000309836446,3.51327819E-09,0.973545752,3.668E-12,44.1
1850,1171.5,-4445.8,44.582,1.1694,14525,-1,0.5363,0.25292,515.168611,675.912486,2619.36475,977.155593,5188.7539,1454.43947,575.162423,2931.33976,2588.48212,928.413845,122.712974,0.000301082037,3.57511997E-09,0.998431692,1.911E-12,0.878
2453.3,1917,-3372.8,51.064,1.1142,16902,-1,0.49849,0.3546,858.2177,1722.5348,4110.56726,1606.57926,6078.2809,2324.1948,1420.05075,4255.5506,4040.5899,1753.52875,123.575851,0.000312462229,3.50853615E-09,0.998413432,2.199E-12,25.1
2554.9,2386.9,-736.53,35.903,1.1542,12592,-1,0.69125,0.037054,1068.69507,2610.23694,5006.1512,1982.29474,4551.92668,2796.24747,2401.29936,4933.21127,4765.70688,2617.78686,124.061519,0.000314957615,3.26425956E-09,0.999144393,7.473E-12,41.5
1940.2,2448.5,-243.96,49.567,1.1002,12698,-1,0.58525,0.34209,1095.61608,2016.59999,5084.14031,2031.0181,4588.85051,2214.52366,1520.54556,4733.47125,4629.53651,2035.92332,123.528125,0.000315761789,3.44081041E-09,0.973716473,5.895E-12,15.9
1036.1,2132.3,-1823.4,17.029,1.0147,18563,-1,0.64635,0.012259,944.282199,1662.52468,4436.08635,1754.79972,6679.05017,1365.66478,1276.64765,3938.69481,3881.27084,1365.35484,125.367401,0.000316249473,3.22558567E-09,0.999997106,5.81E-12,11.4
2358.7,1150,-5786.1,6.6028,1.1272,16581,-1,0.73339,0.016827,507.448894,2019.76253,2609.92892,963.013299,5930.52801,2029.78231,2012.2026,3252.31038,2842.3642,2029.72029,123.153628,0.000314202406,3.22493351E-09,0.999997464,3.282E-12,27.9
2653.1,2995.2,4021,36.027,1.0834,19549,-1,0.66829,0.32308,1349.30791,2674.14208,6140.75631,2483.73342,7077.43949,2928.98927,2477.19694,5827.21192,5634.87992,2690.83648,124.036325,0.000315932995,3.23050817E-09,0.987477864,5.486E-12,43.1
2789.3,2502.2,-2406.9,13.454,1.094,16831,-1,0.59252,0.11023,1123.14573,2994.59898,5246.32012,2085.66203,6070.73224,3029.04314,2958.0438,5214.39058,5048.6151,3000.60149,124.447162,0.000315842122,3.22484871E-09,0.990917982,4.765E-12,56.6
2396.8,2652.1,-2113.4,56.486,1.1272,14438,-1,0.58461,0.13077,1193.82227,2239.20627,5497.5744,2211.53344,5216.04696,2683.7622,1374.22421,5239.55059,5087.12006,2252.99384,124.241505,0.000316555377,3.85930841E-09,0.997699744,4.766E-12,6.48
2781.6,1136.6,-5042.4,31.987,1.1733,18285,1,0.58143,0.055535,503.407137,2035.16792,2608.00413,959.168574,6534.01852,2368.70314,2024.87991,3570.71191,3081.95854,2367.52476,125.165877,0.000306346492,3.27560136E-09,0.986692962,1.313E-12,68.5
2107,2315.4,-4024.6,20.057,1.1341,16146,-1,0.69144,0.10754,1037.38985,2158.10197,4839.16654,1927.07837,5824.73381,2265.91269,2147.21672,4639.01944,4402.23295,2228.5999,125.166822,0.000314799265,3.22859516E-09,0.999415782,2.242E-12,33.1
2942.7,1957.3,-4882,48.977,1.1834,18280,-1,0.55786,0.0020955,878.798756,2033.3649,4214.49943,1645.33302,6570.71425,2776.03237,1708.32093,4632.91746,4262.51243,2051.8082,125.126356,0.000311051586,3.51373925E-09,0.976965157,1.725E-12,36.7
1728.3,2985.7,-3188.1,31.534,1.121,14457,-1,0.69281,0.2233,1347.18673,2168.07746,6078.08353,2481.64355,5236.29448,2175.91747,1690.06388,5462.71884,5318.6807,2174.27453,125.126441,0.000315173716,3.24554071E-09,0.988302473,2.314E-12,22.8
1539.6,1492.7,-2749.1,35.288,1.1297,14152,1,0.70248,0.23903,658.000462,1170.43241,3226.59791,1235.26424,5090.13289,1422.94855,1146.06488,3184.99011,2940.44432,1357.91789,123.326487,0.000310460415,3.34698649E-09,0.999994722,3.694E-12,15.9
2635.5,1482.7,-4793.6,15.664,1.0907,16846,-1,0.51508,0.14156,657.36988,2462.35998,3288.46285,1241.96662,6026.97313,2529.7838,2457.48637,3804.94508,3584.08906,2529.53037,124.244592,0.000313355701,3.22681583E-09,0.999436469,2.161E-12,59.9
2406.8,2930.5,-6569.6,4.8735,1.1324,19682,-1,0.68317,0.13265,1325.79034,2619.59216,6013.68304,2446.00591,7104.06939,2632.30852,2620.884,5668.87257,5372.23765,2632.26826,123.10737,0.00031590441,3.22667041E-09,0.999997494,2.866E-12,43.7
2707,2642.5,-7855.5,23.44,1.1154,16790,-1,0.67126,0.23189,1196.85126,2445.5641,5488.67647,2219.98192,6053.43215,2749.36493,2392.6591,5389.78311,5140.98625,2484.32646,127.031129,0.000314006765,3.2342191E-09,0.999424028,6.759E-13,44.4
2980.8,2563.8,-2684.3,12.187,1.1269,18246,1,0.68227,0.075717,1155.2783,3073.06307,5369.75592,2141.06175,6589.93355,3102.88045,3071.02957,5413.2392,5156.12708,3102.76872,124.78312,0.000315814482,3.22512538E-09,0.999465803,4.161E-12,64.8
2435.4,1783.9,-4150.9,56.642,1.1676,13323,-1,0.6025,0.022278,796.305725,1688.56842,3850.77016,1494.70794,4789.92629,2434.34089,820.519634,4072.62574,3845.36597,1703.51304,123.83596,0.000310924247,4.40371798E-09,0.951067839,3.356E-12,0.307
2445.2,1766.1,-4151.1,57.135,1.1671,13351,-1,0.58637,-0.035232,788.147369,1685.6634,3817.68328,1480.13162,4798.58766,2440.1978,790.220332,4054.65997,3829.16569,1700.46049,123.716287,0.000310883109,4.49126341E-09,0.999985082,3.441E-12,0.0735
1917.8,2111.7,-3110.2,50.941,1.1612,16390,-1,0.70106,0.22238,945.010323,1323.5265,4438.09333,1756.78689,5917.95043,1895.71565,1083.21398,4273.55174,3983.07206,1381.30261,123.518067,0.00031287926,3.60912894E-09,0.999992049,2.895E-12,6.94
